"","betaLrv","betaLrvHat"
"1",1,1.22936157527305
"2",1.00977097157538,1.19305568348662
"3",1.0365290311433,0.96490592908336
"4",1.07386689961333,1.165086407999
"5",1.11433898002627,1.55130143234452
"6",1.15196334792156,1.63081317555597
"7",1.18330541650153,1.75349437493459
"8",1.20727280490538,1.96680004667289
"9",1.22432300408136,1.4076382884198
"10",1.23566427849098,1.16407261629198
"11",1.24269745529193,2.15686200874145
