"","betaLrv","betaLrvHat"
"1",1,2.09458296604071
"2",1.00977097157538,0.822109598716287
"3",1.0365290311433,0.678374552585152
"4",1.07386689961333,1.96606338625747
"5",1.11433898002627,1.46083741622649
"6",1.15196334792156,1.49085092555383
"7",1.18330541650153,0.645760947309443
"8",1.20727280490538,0.367742855640488
"9",1.22432300408136,1.56268632056485
"10",1.23566427849098,1.28044767673315
"11",1.24269745529193,0.697726191454761
