"","X1","X2","middle","corArray"
"1",0.253566169638916,0.278270905513204,0.26591853757606,0
"2",0.259276391175321,0.283744682591266,0.271510536883293,0.0663229626362696
"3",0.264772513922385,0.289010369348545,0.276891441635465,0.130630040067449
"4",0.270073310474025,0.294086510150249,0.282079910312137,0.191125694618226
"5",0.275194788944491,0.298988911107277,0.287091850025884,0.246406570140474
"6",0.280150755587865,0.303731196974761,0.291940976281313,0.295553781882821
"7",0.284953264289415,0.3083252552926,0.296639259791008,0.338140473806769
"8",0.289612980389837,0.312781595285257,0.301197287837547,0.374171769046126
"9",0.294139479378289,0.31710964204953,0.30562456071391,0.403985501235574
"10",0.298541496089912,0.321317981622139,0.309929738856026,0.428141818211595
"11",0.302827136566036,0.325414569019606,0.314120852792821,0.447322198174175
"12",0.307004062281145,0.329406908874323,0.318205485577734,0.462248852616438
"13",0.311079654744979,0.333302216583744,0.322190935664361,0.473627495064799
"14",0.315061167379262,0.33710756676932,0.326084367074291,0.482111391606741
"15",0.318955870941465,0.340830035201063,0.329892953071264,0.488282283228201
