"","X1","X2","middle","corArray"
"1",0.209757129104516,0.438384771040491,0.324070950072503,0
"2",0.216509857513075,0.44124551067734,0.328877684095208,0.0988482249480614
"3",0.222972002714075,0.443981809875551,0.333476906294813,0.191125694618226
"4",0.229178898021676,0.446609185183972,0.337894041602824,0.27178465669227
"5",0.235158637630381,0.449140233486406,0.342149435558394,0.338140473806769
"6",0.240934272862815,0.451585516952217,0.346259894907516,0.389824765659598
"7",0.246525460522699,0.453954242008802,0.35023985126575,0.428141818211595
"8",0.251949750818205,0.456254807899592,0.354102279358899,0.455272231643198
"9",0.25722364640318,0.458495279964461,0.357859463183821,0.473627495064799
"10",0.262363532134072,0.4606838322287,0.361523682181386,0.485452653191823
