"","X1","X2","middle","corArray"
"1",0.23005862970435,0.354436721178381,0.292247675441366,0
"2",0.23744863946293,0.360497048184403,0.298972843823666,0.0988482249480614
"3",0.244586457218008,0.366385735374264,0.305486096296136,0.191125694618226
"4",0.251512229720853,0.372134723554507,0.31182347663768,0.27178465669227
"5",0.258259490104893,0.377770767038093,0.318015128571493,0.338140473806769
"6",0.264857275626617,0.383317139239311,0.324087207432964,0.389824765659598
"7",0.271331798689083,0.388794996391192,0.330063397540138,0.428141818211595
"8",0.277707847897604,0.394224542345698,0.335966195121651,0.455272231643198
"9",0.284010054515948,0.399626105883564,0.341818080199756,0.473627495064799
"10",0.290264141296338,0.405021229454631,0.347642685375485,0.485452653191823
