"","X1","X2","middle","corArray"
"1",0.333107712685756,0.276840152690886,0.304973932688321,0
"2",0.338445652610025,0.283453782740712,0.310949717675369,0.0663229626362696
"3",0.343648948051892,0.289900314143546,0.316774631097719,0.130630040067449
"4",0.34873049268198,0.296194847137511,0.322462669909745,0.191125694618226
"5",0.353701491335374,0.302350471691979,0.328025981513676,0.246406570140474
"6",0.358571814176734,0.308378691579967,0.333475252878351,0.295553781882821
"7",0.363350290604575,0.314289776581326,0.33882003359295,0.338140473806769
"8",0.368044957974141,0.320093060535903,0.344069009255022,0.374171769046126
"9",0.37266327692437,0.325797199105485,0.349230238014927,0.403985501235574
"10",0.37721232280392,0.331410398407348,0.354311360605634,0.428141818211595
"11",0.38169896115075,0.336940623857184,0.359319792503967,0.447322198174175
"12",0.386130014228304,0.342395797416872,0.364262905822588,0.462248852616438
"13",0.390512425165324,0.347783990871999,0.369148208018662,0.473627495064799
"14",0.394853426246181,0.353113622715701,0.373983524480941,0.482111391606741
"15",0.399160718363575,0.358393666694618,0.378777192529096,0.488282283228201
