"","X1","X2","middle","corArray"
"1",0.562278843320193,0.606892729553982,0.584585786437088,0
"2",0.563583946246978,0.607932216153885,0.585758081200432,0.0663229626362696
"3",0.564813204932845,0.608914250096614,0.58686372751473,0.130630040067449
"4",0.565972094305363,0.609842981695837,0.5879075380006,0.191125694618226
"5",0.567065326527114,0.610721994121543,0.588893660324328,0.246406570140474
"6",0.568096995120891,0.611554411763082,0.589825703441986,0.295553781882821
"7",0.569070689294788,0.612342986535418,0.590706837915103,0.338140473806769
"8",0.569989585396998,0.61309016726786,0.591539876332429,0.374171769046126
"9",0.570856520664604,0.613798156023916,0.59232733834426,0.403985501235574
"10",0.571674053160143,0.614468954273721,0.593071503716932,0.428141818211595
"11",0.572444510866058,0.615104401169278,0.593774456017668,0.447322198174175
"12",0.573170032229812,0.615706205685405,0.594438118957609,0.462248852616438
"13",0.573852599952605,0.616275974036462,0.595064286994533,0.473627495064799
"14",0.574494069445063,0.616815233527782,0.595654651486423,0.482111391606741
"15",0.57509619310101,0.617325453829356,0.596210823465183,0.488282283228201
