"","X1","X2","middle","corArray"
"1",0.158992048166469,0.255804132982536,0.207398090574502,0
"2",0.16658703851684,0.263530976619529,0.215059007568185,0.0988482249480614
"3",0.173916851581289,0.270939015002457,0.222427933291873,0.191125694618226
"4",0.181021716961445,0.278070042201671,0.229545879581558,0.27178465669227
"5",0.187933470059134,0.284957330087829,0.236445400073482,0.338140473806769
"6",0.194678141171356,0.291628243595559,0.243153192383458,0.389824765659598
"7",0.201277911750743,0.298106195977615,0.249692053864179,0.428141818211595
"8",0.207752666071714,0.304412173040144,0.256082419555929,0.455272231643198
"9",0.214121298872939,0.310565986796398,0.262343642834669,0.473627495064799
"10",0.220402902538966,0.316587380064518,0.268495141301742,0.485452653191823
