"","X1","X2","middle","corArray"
"1",0.235979389023944,0.26574727389898,0.250863331461462,0
"2",0.23663524640824,0.266271032253767,0.251453139331003,0.0663229626362696
"3",0.237224868992176,0.266744257263826,0.251984563128001,0.130630040067449
"4",0.237752417228663,0.267169957915673,0.252461187572168,0.191125694618226
"5",0.238221509697157,0.267550770757957,0.252886140227557,0.246406570140474
"6",0.238635318886584,0.267889025560823,0.253262172223703,0.295553781882821
"7",0.238996645915147,0.268186796912104,0.253591721413626,0.338140473806769
"8",0.239307978793224,0.268445944770698,0.253876961781961,0.374171769046126
"9",0.239571537617367,0.268668146220025,0.254119841918696,0.403985501235574
"10",0.239789309187075,0.268854920089508,0.254322114638291,0.428141818211595
"11",0.239963072860686,0.269007645677919,0.254485359269302,0.447322198174175
"12",0.240094418942175,0.269127576475883,0.254610997709029,0.462248852616438
"13",0.240184760465527,0.269215849514415,0.254700304989971,0.473627495064799
"14",0.240235338878558,0.269273490738275,0.254754414808416,0.482111391606741
"15",0.240247223790822,0.269301416597735,0.254774320194279,0.488282283228201
