"","X1","X2","middle","corArray"
"1",0.152710743337817,0.232776153071526,0.192743448204671,0
"2",0.15448305441208,0.234006325164958,0.194244689788519,0.0663229626362696
"3",0.15619567849101,0.235199153062494,0.195697415776752,0.130630040067449
"4",0.157853475256769,0.236358116883928,0.197105796070349,0.191125694618226
"5",0.159460637673176,0.2374862872448,0.198473462458988,0.246406570140474
"6",0.161020824571476,0.238586411132851,0.199803617852163,0.295553781882821
"7",0.16253726910279,0.239660983302087,0.201099126202439,0.338140473806769
"8",0.164012868839099,0.240712306867208,0.202362587853154,0.374171769046126
"9",0.165450261961494,0.241742546004486,0.20359640398299,0.403985501235574
"10",0.166851893020358,0.242753773131251,0.204802833075804,0.428141818211595
"11",0.168220071081499,0.243748012586806,0.205984041834153,0.447322198174175
"12",0.169557022615354,0.244727282637158,0.207142152626256,0.462248852616438
"13",0.170864941198412,0.245693637555622,0.208279289377017,0.473627495064799
"14",0.172146035951057,0.24664921158668,0.209397623768868,0.482111391606741
"15",0.173402580623055,0.247596266790928,0.210499423706991,0.488282283228201
