"","X1","X2","middle","corArray"
"1",0.397239908637799,0.420041332799082,0.408640620718441,0
"2",0.398755770975384,0.42147298375884,0.410114377367112,0.0663229626362696
"3",0.400233720567435,0.42287290223653,0.411553311401982,0.130630040067449
"4",0.401677878142199,0.42424488493502,0.412961381538609,0.191125694618226
"5",0.403091849925836,0.425592272650247,0.414342061288041,0.246406570140474
"6",0.404478836870903,0.4269180492793,0.415698443075102,0.295553781882821
"7",0.405841724937623,0.428224924233257,0.41703332458544,0.338140473806769
"8",0.40718316125782,0.42951540259231,0.418349281925065,0.374171769046126
"9",0.408505619945781,0.430791846415595,0.419648733180688,0.403985501235574
"10",0.409811460583159,0.432056529986176,0.420933995284668,0.428141818211595
"11",0.411102981912381,0.433311691360842,0.422207336636612,0.447322198174175
"12",0.412382472971489,0.434559582360218,0.423471027665853,0.462248852616438
"13",0.413652263762171,0.435802519053166,0.424727391407669,0.473627495064799
"14",0.414914777548889,0.437042934853311,0.4259788562011,0.482111391606741
"15",0.416172587043579,0.438283438563665,0.427228012803622,0.488282283228201
