"","X1","X2","middle","corArray"
"1",0.287347542630798,0.313386192589697,0.300366867610247,0
"2",0.289940737126192,0.316016980446874,0.302978858786533,0.0988482249480614
"3",0.292485146169979,0.31860287714905,0.305544011659515,0.191125694618226
"4",0.294994530426372,0.3211575385221,0.308076034474236,0.27178465669227
"5",0.297480541706847,0.323692549000528,0.310586545353688,0.338140473806769
"6",0.299953469490587,0.326218165903823,0.313085817697205,0.389824765659598
"7",0.302422849925565,0.328743929651317,0.315583389788441,0.428141818211595
"8",0.304898002100002,0.331279204456088,0.318088603278045,0.455272231643198
"9",0.30738854387486,0.333833701994598,0.320611122934729,0.473627495064799
"10",0.309904936134177,0.336418037573952,0.323161486854064,0.485452653191823
