"","X1","X2","middle","corArray"
"1",0.241114990999472,0.375252211653457,0.308183601326464,0
"2",0.252193809091851,0.384030315516872,0.318112062304362,0.0988482249480614
"3",0.262871023614748,0.392421386320116,0.327646204967432,0.191125694618226
"4",0.273206570195915,0.400482973759122,0.336844771977518,0.27178465669227
"5",0.28324952490404,0.408262009728982,0.345755767316511,0.338140473806769
"6",0.293041465174809,0.415797974909505,0.354419720042157,0.389824765659598
"7",0.30261907401579,0.423125293309595,0.362872183662692,0.428141818211595
"8",0.312016271298807,0.430275236075364,0.371145753687085,0.455272231643198
"9",0.321266082031909,0.4372775353853,0.379271808708605,0.473627495064799
"10",0.330402414373268,0.444161866035384,0.387282140204326,0.485452653191823
