"","X1","X2","middle","corArray"
"1",0.184444253972661,0.405096311739319,0.29477028285599,0
"2",0.184366086725625,0.405896874648357,0.295131480686991,0.0663229626362696
"3",0.184276952824663,0.406668083563406,0.295472518194034,0.130630040067449
"4",0.184177200735924,0.407412125994103,0.295794663365014,0.191125694618226
"5",0.184067107446905,0.40813087621099,0.296098991828947,0.246406570140474
"6",0.183946883906011,0.408825952809341,0.296386418357676,0.295553781882821
"7",0.183816678051667,0.409498765796983,0.296657721924325,0.338140473806769
"8",0.183676575737962,0.41015055568529,0.296913565711626,0.374171769046126
"9",0.183526599721269,0.410782426495245,0.297154513108257,0.403985501235574
"10",0.18336670675001,0.41139537418609,0.29738104046805,0.428141818211595
"11",0.183196782685281,0.411990311729744,0.297593547207513,0.447322198174175
"12",0.183016635462328,0.412568091861595,0.297792363661961,0.462248852616438
"13",0.182825985570791,0.413129528419995,0.297977756995393,0.473627495064799
"14",0.182624453572407,0.413675417133409,0.298149935352908,0.482111391606741
"15",0.18241154397216,0.414206556723726,0.298309050347943,0.488282283228201
