"","X1","X2","middle","corArray"
"1",0.233644768647613,0.180973137994206,0.207308953320909,0
"2",0.240196974807646,0.188170728011357,0.214183851409501,0.0663229626362696
"3",0.246529323259246,0.195132098839419,0.220830711049332,0.130630040067449
"4",0.252663100042606,0.201880299712293,0.22727169987745,0.191125694618226
"5",0.258616460285158,0.208435006268336,0.233525733276747,0.246406570140474
"6",0.264405069995163,0.214813210010762,0.239609140002962,0.295553781882821
"7",0.270042619327058,0.221029770650265,0.245536194988662,0.338140473806769
"8",0.275541238859086,0.227097864888919,0.251319551874003,0.374171769046126
"9",0.280911842458863,0.233029356782797,0.25697059962083,0.403985501235574
"10",0.2861644146966,0.238835108875289,0.262499761785945,0.428141818211595
"11",0.291308256798529,0.244525249090082,0.267916752944306,0.447322198174175
"12",0.296352202351661,0.250109405426494,0.273230803889077,0.462248852616438
"13",0.3013048120702,0.255596918489955,0.278450865280078,0.473627495064799
"14",0.306174555716782,0.260997040610376,0.283585798163579,0.482111391606741
"15",0.310969988620129,0.266319129627802,0.288644559123966,0.488282283228201
