"","V1","V2","V3","V4","V5"
"1",0.21786895187022,0.0743090792166234,0.0381781067724109,-0.0271540861042376,-0.0532156520147943
"2",0.319112347393569,0.065866554080132,0.0477059761420792,0.000606338577378873,-0.0551397702296776
"3",0.184452404575725,0.0847775796654403,0.0668060700864127,0.0109583547776131,-0.0505661157552759
"4",0.135871548647417,0.0671837281863,0.0373023462086155,0.00930702596609733,-0.028650424417033
"5",0.136924625102461,0.0735880355029157,0.0579502977325909,0.0189305820735582,-0.0112661210342492
"6",0.122680695109836,0.0594639782133804,0.0731760919649576,0.0192135666617348,-0.0123876642337685
"7",0.121056900454483,0.0739527457639022,0.0482224650973056,0.0289649958180612,-0.00577101598469512
"8",0.111628224209386,0.0837947505877522,0.0551851596902088,0.0309594059244442,-0.00323834011979842
"9",0.110913488612698,0.069326618055848,0.035680392002662,0.0165987850227729,-0.00132425751184922
"10",0.082028664271821,0.044524014454997,0.0353327537135094,0.0203690362760611,4.41566124118964e-06
