"","X1","X2","middle","corArray"
"1",0.603756937908374,0.603756937908374,0.603756937908374,0
"2",0.603686783692023,0.603686783692023,0.603686783692023,0.0663229626362696
"3",0.603632399123936,0.603632399123936,0.603632399123936,0.130630040067449
"4",0.603591779743793,0.603591779743793,0.603591779743793,0.191125694618226
"5",0.603563119692752,0.603563119692752,0.603563119692752,0.246406570140474
"6",0.603544771223793,0.603544771223793,0.603544771223793,0.295553781882821
"7",0.60353521341702,0.60353521341702,0.60353521341702,0.338140473806769
"8",0.603533027687706,0.603533027687706,0.603533027687706,0.374171769046126
"9",0.603536878328547,0.603536878328547,0.603536878328547,0.403985501235574
"10",0.603545496779483,0.603545496779483,0.603545496779483,0.428141818211595
"11",0.603557668632795,0.603557668632795,0.603557668632795,0.447322198174175
"12",0.603572222599655,0.603572222599655,0.603572222599655,0.462248852616438
"13",0.603588020813844,0.603588020813844,0.603588020813844,0.473627495064799
"14",0.603603949946442,0.603603949946442,0.603603949946442,0.482111391606741
"15",0.603618912662635,0.603618912662635,0.603618912662635,0.488282283228201
"16",0.603631818974276,0.603631818974276,0.603631818974276,0.492643334768602
