"","X1","X2","middle","corArray"
"1",0.65471153712508,0.65471153712508,0.65471153712508,0
"2",0.653593427055434,0.653593427055434,0.653593427055434,0.0663229626362696
"3",0.652515519807006,0.652515519807006,0.652515519807006,0.130630040067449
"4",0.651472231706736,0.651472231706736,0.651472231706736,0.191125694618226
"5",0.650458563898085,0.650458563898085,0.650458563898085,0.246406570140474
"6",0.649469981835415,0.649469981835415,0.649469981835415,0.295553781882821
"7",0.648502317467747,0.648502317467747,0.648502317467747,0.338140473806769
"8",0.647551688236323,0.647551688236323,0.647551688236323,0.374171769046126
"9",0.646614428382176,0.646614428382176,0.646614428382176,0.403985501235574
"10",0.645687029010479,0.645687029010479,0.645687029010479,0.428141818211595
"11",0.644766084003483,0.644766084003483,0.644766084003483,0.447322198174175
"12",0.643848239287371,0.643848239287371,0.643848239287371,0.462248852616438
"13",0.6429301431857,0.6429301431857,0.6429301431857,0.473627495064799
"14",0.642008395656682,0.642008395656682,0.642008395656682,0.482111391606741
"15",0.641079494118851,0.641079494118851,0.641079494118851,0.488282283228201
"16",0.640139773307614,0.640139773307614,0.640139773307614,0.492643334768602
