"","V1","V2","V3","V4","V5"
"1",0.100088027231655,0.152080209086597,0.0142859676799485,-0.0135393110510452,-0.0834904288634856
"2",0.31371392389605,0.0672900167672773,0.0451438528606357,0.000526145368162088,-0.0310672675937265
"3",0.196826506423314,0.0765420381720883,0.0447493323817792,0.0157609955297336,-0.031577184404836
"4",0.0970632345011993,0.0696477893947994,0.0515004823121146,0.0141311531320325,-0.0188819763491861
"5",0.117708455864267,0.106840967244987,0.0441269738989217,0.0216323585319336,-0.0115571954686403
"6",0.163557284487766,0.0790776841448999,0.0439443667879299,0.0226660456615379,-0.00851631851834466
"7",0.119556661700788,0.0649580851801664,0.051846857742233,0.0327098898281425,-0.00620250365996053
"8",0.0925561487185833,0.0716090234877324,0.0520194372313774,0.0273335656240738,-0.00367007850610409
"9",0.120214542252986,0.0545128074866614,0.0503748980537683,0.0205719593473796,-0.00173092108800993
"10",0.103520148954867,0.0792537493227821,0.0431344911758363,0.0264349435509722,4.69713227477508e-06
