"","X1","X2","middle","corArray"
"1",0.142890979138934,0.142890979138934,0.142890979138934,0
"2",0.149807599211304,0.149807599211304,0.149807599211304,0.0663229626362696
"3",0.156658882838953,0.156658882838953,0.156658882838953,0.130630040067449
"4",0.163456739696045,0.163456739696045,0.163456739696045,0.191125694618226
"5",0.170211744733153,0.170211744733153,0.170211744733153,0.246406570140474
"6",0.176933466262867,0.176933466262867,0.176933466262867,0.295553781882821
"7",0.183630753387997,0.183630753387997,0.183630753387997,0.338140473806769
"8",0.190311995483823,0.190311995483823,0.190311995483823,0.374171769046126
"9",0.196985364432082,0.196985364432082,0.196985364432082,0.403985501235574
"10",0.203659049099352,0.203659049099352,0.203659049099352,0.428141818211595
"11",0.21034149102691,0.21034149102691,0.21034149102691,0.447322198174175
"12",0.217041630398484,0.217041630398484,0.217041630398484,0.462248852616438
"13",0.22376917208899,0.22376917208899,0.22376917208899,0.473627495064799
"14",0.230534883052336,0.230534883052336,0.230534883052336,0.482111391606741
"15",0.237350934642266,0.237350934642266,0.237350934642266,0.488282283228201
"16",0.244231306947144,0.244231306947144,0.244231306947144,0.492643334768602
