"","X1","X2","middle","corArray"
"1",-0.211061345971465,-0.210779757378491,-0.210920551674978,0
"2",-0.205239977303675,-0.203896786778187,-0.204568382040931,0
"3",-0.19954908978757,-0.197172656455104,-0.198360873121337,0
"4",-0.193974226681658,-0.190589851155476,-0.192282038918567,0
"5",-0.188502975963586,-0.184133367150838,-0.186318171557212,0
"6",-0.183124536441081,-0.177790182155459,-0.18045735929827,0
"7",-0.177829361375988,-0.171548821397251,-0.17468909138662,0
"8",-0.17260885999238,-0.16539899556148,-0.16900392777693,0
"9",-0.167455141765196,-0.159331292004707,-0.163393216884952,0
"10",-0.162360791531592,-0.153336904590966,-0.157848848061279,0
"11",-0.157318665605345,-0.147407390205525,-0.152363027905435,0
"12",-0.15232170044458,-0.141534441759012,-0.146928071101796,0
"13",-0.147362726170449,-0.135709668494345,-0.141536197332397,0
"14",-0.142434277433702,-0.129924374751785,-0.136179326092743,0
"15",-0.137528393791889,-0.124169328061829,-0.130848860926859,0
"16",-0.132636400847716,-0.118434506480881,-0.125535453664299,0
