"","V1","V2","V3","V4","V5"
"1",0.198723363267005,0.0463982366405064,0.022656034739327,-0.0498552767436635,-0.115966019063518
"2",0.174976705954268,0.110438649376185,0.0395135335916166,0.000361280616887115,-0.0415672517346342
"3",0.126508932690784,0.0946401205978664,0.0313428943101037,0.00834646436639845,-0.023769889024197
"4",0.132722087711518,0.085248548697937,0.0332752637158245,0.0191280351234569,-0.0184194537611222
"5",0.150947371511537,0.061140639792886,0.0471661038912447,0.0162324542640306,-0.0140897306253815
"6",0.128078726541682,0.0988071783930187,0.0514503512814021,0.0264216326407221,-0.00773863791806732
"7",0.108856547072844,0.0777000386638775,0.0407862792490301,0.0232433327556466,-0.00640140637817417
"8",0.107657227053355,0.060962883727825,0.0385202474493321,0.0200550033568285,-0.00348171394322859
"9",0.136496156506877,0.0648820007593513,0.0496847273102403,0.0210390701312053,-0.00155059414831683
"10",0.11805419717457,0.0684846632453687,0.0492095173425413,0.024873101343753,4.23675410637895e-06
