"","X1","X2","middle","corArray"
"1",-0.196992530641515,-0.178820225621064,-0.187906378131289,0
"2",-0.194781081027206,-0.174622773406813,-0.184701927217009,0
"3",-0.192517199009322,-0.170449412170692,-0.181483305590007,0
"4",-0.190196228844394,-0.166292003223985,-0.178244116034189,0
"5",-0.187813543546401,-0.162143032636788,-0.174978288091594,0
"6",-0.18536445795488,-0.157995414584552,-0.171679936269716,0
"7",-0.182844139954632,-0.153842312321374,-0.168343226138003,0
"8",-0.18024751612281,-0.14967696886168,-0.164962242492245,0
"9",-0.177569167841591,-0.14549254019285,-0.16153085401722,0
"10",-0.174803213402653,-0.141281924053157,-0.158042568727905,0
"11",-0.171943170798469,-0.137037577017149,-0.154490373907809,0
"12",-0.16898179466454,-0.132751311802768,-0.150866553233654,0
"13",-0.165910879078946,-0.128414065258286,-0.147162472168616,0
"14",-0.162721015447186,-0.124015625233286,-0.143368320340236,0
"15",-0.159401291209541,-0.119544301212395,-0.139472796210968,0
"16",-0.155938910164643,-0.114986518765612,-0.135462714465128,0
