"","betaLrv","betaLrvHat"
"1",1,0.518003885034494
"2",1.00977097157538,0.56585382158954
"3",1.0365290311433,0.628848797101271
"4",1.07386689961333,0.702180935419597
"5",1.11433898002627,0.779172774391716
"6",1.15196334792156,0.852492754504843
"7",1.18330541650153,0.915684471148363
"8",1.20727280490538,0.964314425506653
"9",1.22432300408136,0.996347758690318
"10",1.23566427849098,1.01178473216667
"11",1.24269745529193,1.01184996454487
