"","X1","X2","middle","corArray"
"1",-0.260638073376678,-0.207929751919884,-0.234283912648281,0
"2",-0.259219854458218,-0.205682407550627,-0.232451131004423,0
"3",-0.25776834022144,-0.203393435386735,-0.230580887804087,0
"4",-0.256281473427354,-0.201059549883777,-0.228670511655566,0
"5",-0.25475731091375,-0.198677716338659,-0.226717513626204,0
"6",-0.253193959849278,-0.196245047679969,-0.224719503764624,0
"7",-0.251589518647614,-0.193758710592348,-0.222674114619981,0
"8",-0.249942019691553,-0.191215836449752,-0.220578928070652,0
"9",-0.248249371311113,-0.188613433098139,-0.218431402204626,0
"10",-0.246509296542846,-0.185948293767381,-0.216228795155114,0
"11",-0.244719266091023,-0.183216899347464,-0.213968082719244,0
"12",-0.242876422613413,-0.180415309943119,-0.211645866278266,0
"13",-0.240977492941035,-0.177539040999867,-0.209258266970451,0
"14",-0.239018684063622,-0.174582918315189,-0.206800801189406,0
"15",-0.236995557589564,-0.171540904810636,-0.2042682312001,0
"16",-0.234902875795646,-0.168405889886672,-0.201654382841159,0
