"","X1","X2","middle","corArray"
"1",0.121143491461243,-0.0573553373846148,0.031894077038314,0
"2",0.124278802774769,-0.0563644347487882,0.0339571840129903,0
"3",0.127314431398638,-0.0553934373255791,0.0359604970365297,0
"4",0.130259786912153,-0.0544406608136058,0.0379095630492738,0
"5",0.133122922193964,-0.0535046221373595,0.0398091500283021,0
"6",0.13591080853288,-0.0525839976204254,0.0416634054562275,0
"7",0.138629558651804,-0.0516775860324697,0.0434759863096671,0
"8",0.141284610605275,-0.0507842751611177,0.0452501677220787,0
"9",0.143880882400966,-0.0499030107210149,0.0469889358399755,0
"10",0.146422905015487,-0.0490327665098339,0.0486950692528266,0
"11",0.148914939964592,-0.0481725147568628,0.0503712126038646,0
"12",0.151361086577594,-0.0473211955821867,0.0520199454977038,0
"13",0.153765383509073,-0.0464776843862511,0.053643849561411,0
"14",0.156131908737625,-0.0456407558067793,0.0552455764654229,0
"15",0.158464882329324,-0.0448090425891658,0.0568279198700791,0
"16",0.160768776595745,-0.0439809872805658,0.0583938946575897,0
