"","X1","X2","middle","corArray"
"1",0.112932296051908,0.00124483727730816,0.057088566664608,0
"2",0.107193300541415,0.00125330220817914,0.0542233013747969,0
"3",0.101661450781927,0.00128258065735763,0.0514720157196424,0
"4",0.0963159679300405,0.00133352948210466,0.0488247487060726,0
"5",0.0911389055632164,0.00140683974878835,0.0462728726560024,0
"6",0.0861145759679761,0.00150307627834222,0.0438088261231592,0
"7",0.0812290882440994,0.00162270852317579,0.0414258983836376,0
"8",0.0764699703369405,0.00176613549803291,0.0391180529174867,0
"9",0.0718258539456154,0.00193370673048272,0.0368797803380491,0
"10",0.0672862060483572,0.00212574069458201,0.0347059733714696,0
"11",0.0628410941244666,0.00234254186254334,0.032591817993505,0
"12",0.0584809744183033,0.00258441730284602,0.0305326958605747,0
"13",0.0541964940293822,0.00285169363746044,0.0285240938334213,0
"14",0.0499782983688732,0.00314473512714192,0.0265615167480076,0
"15",0.0458168356635913,0.0034639636729926,0.0246403996682919,0
"16",0.0417021497115,0.00380988160310344,0.0227560156573017,0
