"","X1","X2","middle","corArray"
"1",0.117579057486912,0.117579057486912,0.117579057486912,0
"2",0.114940695042516,0.114940695042516,0.114940695042516,0.0663229626362696
"3",0.112416521847228,0.112416521847228,0.112416521847228,0.130630040067449
"4",0.109995317067062,0.109995317067062,0.109995317067062,0.191125694618226
"5",0.107667519134032,0.107667519134032,0.107667519134032,0.246406570140474
"6",0.105424892684703,0.105424892684703,0.105424892684703,0.295553781882821
"7",0.103260265386308,0.103260265386308,0.103260265386308,0.338140473806769
"8",0.101167317231877,0.101167317231877,0.101167317231877,0.374171769046126
"9",0.0991404094584851,0.0991404094584851,0.0991404094584851,0.403985501235574
"10",0.0971744434522098,0.0971744434522098,0.0971744434522098,0.428141818211595
"11",0.0952647422703545,0.0952647422703545,0.0952647422703545,0.447322198174175
"12",0.0934069490125691,0.0934069490125691,0.0934069490125691,0.462248852616438
"13",0.0915969373906694,0.0915969373906694,0.0915969373906694,0.473627495064799
"14",0.089830730601938,0.089830730601938,0.089830730601938,0.482111391606741
"15",0.088104425078235,0.088104425078235,0.088104425078235,0.488282283228201
"16",0.0864141159062264,0.0864141159062264,0.0864141159062264,0.492643334768602
