"","X1","X2","middle","corArray"
"1",0.294226069116497,0.294226069116497,0.294226069116497,0
"2",0.308421526903006,0.308421526903006,0.308421526903006,0.0988482249480614
"3",0.321714181014697,0.321714181014697,0.321714181014697,0.191125694618226
"4",0.334208781847267,0.334208781847267,0.334208781847267,0.27178465669227
"5",0.34598886345414,0.34598886345414,0.34598886345414,0.338140473806769
"6",0.357122711372955,0.357122711372955,0.357122711372955,0.389824765659598
"7",0.367667694796336,0.367667694796336,0.367667694796336,0.428141818211595
"8",0.37767350482401,0.37767350482401,0.37767350482401,0.455272231643198
"9",0.38718466239606,0.38718466239606,0.38718466239606,0.473627495064799
"10",0.396242552376216,0.396242552376216,0.396242552376216,0.485452653191823
"11",0.404887178048218,0.404887178048218,0.404887178048218,0.492643334768602
