"","V1","V2","V3","V4","V5"
"1",0.124678496270761,0.0953794636286144,0.133850003893386,0.0808790915342418,0.0932032233993922
"2",0.124319856119129,0.0932933347596131,0.132139890894511,0.0807206940462259,0.0912998780987882
"3",0.123925343382737,0.091316200005446,0.130438085643588,0.0805892544955344,0.0894744152101434
"4",0.123493494430074,0.0894367374331814,0.12873655883212,0.0804836342988695,0.0877168725541672
"5",0.12302265319494,0.0876458690090351,0.127028597222503,0.0804030916172204,0.0860192455923376
"6",0.122510935752909,0.0859361177242377,0.125308342935928,0.0803472006160816,0.0843748891012884
"7",0.121956169350443,0.0843011295780653,0.123570411658306,0.0803158018685505,0.0827780627393079
"8",0.121355800332866,0.0827353077430761,0.121809550556374,0.0803089774294362,0.0812235700035759
"9",0.120706762080316,0.0812335224672183,0.120020304156958,0.0803270475812349,0.0797064544804902
"10",0.120005289294851,0.0797908702756408,0.118196658427361,0.080370589084671,0.0782217252694341
"11",0.11924665781937,0.0784024620250016,0.11633163039588,0.0804404775759065,0.0767640868880663
