"","V1","V2","V3","V4","V5"
"1",0.611240479185951,0.12606562156147,0.061466478542035,-0.0239182885756847,-0.124916982707847
"2",0.18425824058671,0.129059688441835,0.0414554885579429,0.000418434226981377,-0.046475612670217
"3",0.176181700942496,0.0600809452295794,0.0457993899910671,0.00964086374313301,-0.021745085618743
"4",0.127504370601054,0.0609726297723434,0.0448063405274076,0.0141628138331021,-0.0155491374786246
"5",0.143825464759014,0.0604928544441599,0.0395484597789548,0.016323538726807,-0.0149020472591803
"6",0.102915980843999,0.0939564090737491,0.0548616360458567,0.0225338708581068,-0.0109692072016484
"7",0.140597286333029,0.0943809791880879,0.0401357161676748,0.0198980232465122,-0.00633294893548595
"8",0.114423890119127,0.0928174049814055,0.0537297823794382,0.0222756668928742,-0.00347555181919288
"9",0.0916456134169677,0.0605615898001994,0.0516080989517556,0.0232981556014021,-0.00239812551435329
"10",0.0998582963491927,0.0658119407556336,0.0459531327576403,0.0238133734054854,4.78224620145596e-06
